# total charge: 3.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.9600    1.9902833E-03    2.1913320E-01   -2.1913320E-01
 2.9700    1.9451817E-03    2.1561697E-01   -2.1561697E-01
 2.9800    1.9012142E-03    2.1216485E-01   -2.1216485E-01
 2.9900    1.8582889E-03    2.0876874E-01   -2.0876874E-01
 3.0000    1.8163372E-03    2.0542290E-01   -2.0542290E-01
 3.0100    1.7753320E-03    2.0212612E-01   -2.0212612E-01
 3.0200    1.7352738E-03    1.9888030E-01   -1.9888030E-01
 3.0300    1.6961618E-03    1.9568719E-01   -1.9568719E-01
 3.0400    1.6579756E-03    1.9254629E-01   -1.9254629E-01
 3.0500    1.6206804E-03    1.8945537E-01   -1.8945537E-01
 3.0600    1.5842450E-03    1.8641252E-01   -1.8641252E-01
 3.0700    1.5486536E-03    1.8341755E-01   -1.8341755E-01
 3.0800    1.5139006E-03    1.8047152E-01   -1.8047152E-01
 3.0900    1.4799758E-03    1.7757484E-01   -1.7757484E-01
 3.1000    1.4468524E-03    1.7472598E-01   -1.7472598E-01
 3.1100    1.4144919E-03    1.7192187E-01   -1.7192187E-01
 3.1200    1.3828591E-03    1.6915973E-01   -1.6915973E-01
 3.1300    1.3519365E-03    1.6643890E-01   -1.6643890E-01
 3.1400    1.3217266E-03    1.6376112E-01   -1.6376112E-01
 3.1500    1.2922404E-03    1.6112922E-01   -1.6112922E-01
 3.1600    1.2634821E-03    1.5854520E-01   -1.5854520E-01
 3.1700    1.2354375E-03    1.5600883E-01   -1.5600883E-01
 3.1800    1.2080737E-03    1.5351737E-01   -1.5351737E-01
 3.1900    1.1813455E-03    1.5106650E-01   -1.5106650E-01
 3.2000    1.1552095E-03    1.4865193E-01   -1.4865193E-01
 3.2100    1.1296362E-03    1.4627110E-01   -1.4627110E-01
 3.2200    1.1046165E-03    1.4392397E-01   -1.4392397E-01
 3.2300    1.0801567E-03    1.4161253E-01   -1.4161253E-01
 3.2400    1.0562669E-03    1.3933928E-01   -1.3933928E-01
 3.2500    1.0329469E-03    1.3710541E-01   -1.3710541E-01
 3.2600    1.0101799E-03    1.3490989E-01   -1.3490989E-01
 3.2700    9.8793521E-04    1.3274979E-01   -1.3274979E-01
 3.2800    9.6618383E-04    1.3062230E-01   -1.3062230E-01
 3.2900    9.4491607E-04    1.2852716E-01   -1.2852716E-01
 3.3000    9.2414876E-04    1.2646770E-01   -1.2646770E-01
 3.3100    9.0391179E-04    1.2444914E-01   -1.2444914E-01
 3.3200    8.8422067E-04    1.2247479E-01   -1.2247479E-01
 3.3300    8.6505557E-04    1.2054309E-01   -1.2054309E-01
 3.3400    8.4636394E-04    1.1864787E-01   -1.1864787E-01
 3.3500    8.2808557E-04    1.1678167E-01   -1.1678167E-01
 3.3600    8.1018062E-04    1.1493976E-01   -1.1493976E-01
 3.3700    7.9263957E-04    1.1312157E-01   -1.1312157E-01
 3.3800    7.7547040E-04    1.1132905E-01   -1.1132905E-01
 3.3900    7.5867799E-04    1.0956371E-01   -1.0956371E-01
 3.4000    7.4225474E-04    1.0782530E-01   -1.0782530E-01
 3.4100    7.2618843E-04    1.0611284E-01   -1.0611284E-01
 3.4200    7.1047575E-04    1.0442665E-01   -1.0442665E-01
 3.4300    6.9512575E-04    1.0276885E-01   -1.0276885E-01
 3.4400    6.8014931E-04    1.0114188E-01   -1.0114188E-01
 3.4500    6.6554490E-04    9.9546367E-02   -9.9546367E-02
 3.4600    6.5129426E-04    9.7980424E-02   -9.7980424E-02
 3.4700    6.3737146E-04    9.6440939E-02   -9.6440939E-02
 3.4800    6.2375568E-04    9.4925493E-02   -9.4925493E-02
 3.4900    6.1043683E-04    9.3433247E-02   -9.3433247E-02
 3.5000    5.9741138E-04    9.1964338E-02   -9.1964338E-02
 3.5100    5.8467385E-04    9.0518588E-02   -9.0518588E-02
 3.5200    5.7221037E-04    8.9094505E-02   -8.9094505E-02
 3.5300    5.5999814E-04    8.7689150E-02   -8.7689150E-02
 3.5400    5.4801187E-04    8.6299117E-02   -8.6299117E-02
 3.5500    5.3623569E-04    8.4922405E-02   -8.4922405E-02
 3.5600    5.2467432E-04    8.3560238E-02   -8.3560238E-02
 3.5700    5.1335475E-04    8.2217427E-02   -8.2217427E-02
 3.5800    5.0231399E-04    8.0900497E-02   -8.0900497E-02
 3.5900    4.9157890E-04    7.9614467E-02   -7.9614467E-02
 3.6000    4.8115136E-04    7.8360388E-02   -7.8360388E-02
 3.6100    4.7100817E-04    7.7135217E-02   -7.7135217E-02
 3.6200    4.6111363E-04    7.5933770E-02   -7.5933770E-02
 3.6300    4.5143382E-04    7.4751034E-02   -7.4751034E-02
 3.6400    4.4194360E-04    7.3583337E-02   -7.3583337E-02
 3.6500    4.3262506E-04    7.2428128E-02   -7.2428128E-02
 3.6600    4.2346275E-04    7.1283210E-02   -7.1283210E-02
 3.6700    4.1444276E-04    7.0146588E-02   -7.0146588E-02
 3.6800    4.0555928E-04    6.9017599E-02   -6.9017599E-02
 3.6900    3.9682558E-04    6.7898824E-02   -6.7898824E-02
 3.7000    3.8827951E-04    6.6797126E-02   -6.6797126E-02
 3.7100    3.7997333E-04    6.5722005E-02   -6.5722005E-02
 3.7200    3.7194785E-04    6.4681160E-02   -6.4681160E-02
 3.7300    3.6420572E-04    6.3675783E-02   -6.3675783E-02
 3.7400    3.5670445E-04    6.2699142E-02   -6.2699142E-02
 3.7500    3.4937692E-04    6.1739998E-02   -6.1739998E-02
 3.7600    3.4216563E-04    6.0788572E-02   -6.0788572E-02
 3.7700    3.3504690E-04    5.9840908E-02   -5.9840908E-02
 3.7800    3.2803124E-04    5.8899101E-02   -5.8899101E-02
 3.7900    3.2114542E-04    5.7968227E-02   -5.7968227E-02
 3.8000    3.1441297E-04    5.7052872E-02   -5.7052872E-02
 3.8100    3.0784519E-04    5.6155486E-02   -5.6155486E-02
 3.8200    3.0144271E-04    5.5276608E-02   -5.5276608E-02
 3.8300    2.9519958E-04    5.4415565E-02   -5.4415565E-02
 3.8400    2.8910408E-04    5.3570602E-02   -5.3570602E-02
 3.8500    2.8313817E-04    5.2738739E-02   -5.2738739E-02
 3.8600    2.7728069E-04    5.1916343E-02   -5.1916343E-02
 3.8700    2.7151574E-04    5.1100694E-02   -5.1100694E-02
 3.8800    2.6584121E-04    5.0291620E-02   -5.0291620E-02
 3.8900    2.6027002E-04    4.9491795E-02   -4.9491795E-02
 3.9000    2.5482159E-04    4.8705197E-02   -4.8705197E-02
 3.9100    2.4950939E-04    4.7934729E-02   -4.7934729E-02
 3.9200    2.4433354E-04    4.7180776E-02   -4.7180776E-02
 3.9300    2.3928302E-04    4.6441566E-02   -4.6441566E-02
 3.9400    2.3434295E-04    4.5714523E-02   -4.5714523E-02
 3.9500    2.2949914E-04    4.4997162E-02   -4.4997162E-02
 3.9600    2.2473775E-04    4.4287000E-02   -4.4287000E-02
 3.9700    2.2004378E-04    4.3581280E-02   -4.3581280E-02
 3.9800    2.1540381E-04    4.2877493E-02   -4.2877493E-02
 3.9900    2.1081205E-04    4.2174611E-02   -4.2174611E-02
 4.0000    2.0627456E-04    4.1473962E-02   -4.1473962E-02
 4.0100    2.0180744E-04    4.0778926E-02   -4.0778926E-02
 4.0200    1.9743103E-04    4.0093815E-02   -4.0093815E-02
