# total charge: 8.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 3.3200    1.8836138E-03    2.6090230E-01   -2.6090230E-01
 3.3300    1.8447630E-03    2.5706262E-01   -2.5706262E-01
 3.3400    1.8066543E-03    2.5326656E-01   -2.5326656E-01
 3.3500    1.7693321E-03    2.4952199E-01   -2.4952199E-01
 3.3600    1.7328166E-03    2.4583347E-01   -2.4583347E-01
 3.3700    1.6970917E-03    2.4220047E-01   -2.4220047E-01
 3.3800    1.6621207E-03    2.3861944E-01   -2.3861944E-01
 3.3900    1.6278709E-03    2.3508733E-01   -2.3508733E-01
 3.4000    1.5943257E-03    2.3160331E-01   -2.3160331E-01
 3.4100    1.5614748E-03    2.2816741E-01   -2.2816741E-01
 3.4200    1.5292983E-03    2.2477824E-01   -2.2477824E-01
 3.4300    1.4977621E-03    2.2143228E-01   -2.2143228E-01
 3.4400    1.4668308E-03    2.1812566E-01   -2.1812566E-01
 3.4500    1.4364844E-03    2.1485673E-01   -2.1485673E-01
 3.4600    1.4067230E-03    2.1162679E-01   -2.1162679E-01
 3.4700    1.3775562E-03    2.0843859E-01   -2.0843859E-01
 3.4800    1.3489871E-03    2.0529395E-01   -2.0529395E-01
 3.4900    1.3210065E-03    2.0219279E-01   -2.0219279E-01
 3.5000    1.2935976E-03    1.9913388E-01   -1.9913388E-01
 3.5100    1.2667472E-03    1.9611646E-01   -1.9611646E-01
 3.5200    1.2404530E-03    1.9314146E-01   -1.9314146E-01
 3.5300    1.2147245E-03    1.9021163E-01   -1.9021163E-01
 3.5400    1.1895746E-03    1.8733032E-01   -1.8733032E-01
 3.5500    1.1650049E-03    1.8449914E-01   -1.8449914E-01
 3.5600    1.1409918E-03    1.8171567E-01   -1.8171567E-01
 3.5700    1.1174842E-03    1.7897307E-01   -1.7897307E-01
 3.5800    1.0944194E-03    1.7626240E-01   -1.7626240E-01
 3.5900    1.0717476E-03    1.7357664E-01   -1.7357664E-01
 3.6000    1.0494508E-03    1.7091374E-01   -1.7091374E-01
 3.6100    1.0275427E-03    1.6827677E-01   -1.6827677E-01
 3.6200    1.0060524E-03    1.6567142E-01   -1.6567142E-01
 3.6300    9.8500635E-04    1.6310307E-01   -1.6310307E-01
 3.6400    9.6442044E-04    1.6057541E-01   -1.6057541E-01
 3.6500    9.4430184E-04    1.5809074E-01   -1.5809074E-01
 3.6600    9.2465555E-04    1.5565104E-01   -1.5565104E-01
 3.6700    9.0548553E-04    1.5325812E-01   -1.5325812E-01
 3.6800    8.8678616E-04    1.5091222E-01   -1.5091222E-01
 3.6900    8.6852788E-04    1.4860943E-01   -1.4860943E-01
 3.7000    8.5064982E-04    1.4634036E-01   -1.4634036E-01
 3.7100    8.3307246E-04    1.4409220E-01   -1.4409220E-01
 3.7200    8.1573056E-04    1.4185429E-01   -1.4185429E-01
 3.7300    7.9860737E-04    1.3962425E-01   -1.3962425E-01
 3.7400    7.8174402E-04    1.3740978E-01   -1.3740978E-01
 3.7500    7.6521375E-04    1.3522443E-01   -1.3522443E-01
 3.7600    7.4907829E-04    1.3307999E-01   -1.3307999E-01
 3.7700    7.3335682E-04    1.3098088E-01   -1.3098088E-01
 3.7800    7.1802526E-04    1.2892383E-01   -1.2892383E-01
 3.7900    7.0303877E-04    1.2690174E-01   -1.2690174E-01
 3.8000    6.8835653E-04    1.2490807E-01   -1.2490807E-01
 3.8100    6.7395301E-04    1.2293893E-01   -1.2293893E-01
 3.8200    6.5981612E-04    1.2099280E-01   -1.2099280E-01
 3.8300    6.4594246E-04    1.1906970E-01   -1.1906970E-01
 3.8400    6.3233675E-04    1.1717116E-01   -1.1717116E-01
 3.8500    6.1901281E-04    1.1530044E-01   -1.1530044E-01
 3.8600    6.0598917E-04    1.1346171E-01   -1.1346171E-01
 3.8700    5.9327762E-04    1.1165798E-01   -1.1165798E-01
 3.8800    5.8087195E-04    1.0988887E-01   -1.0988887E-01
 3.8900    5.6874639E-04    1.0815030E-01   -1.0815030E-01
 3.9000    5.5686692E-04    1.0643648E-01   -1.0643648E-01
 3.9100    5.4520774E-04    1.0474309E-01   -1.0474309E-01
 3.9200    5.3376069E-04    1.0306912E-01   -1.0306912E-01
 3.9300    5.2253211E-04    1.0141634E-01   -1.0141634E-01
 3.9400    5.1153324E-04    9.9787506E-02   -9.9787506E-02
