# total charge: 12.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 3.7200    5.8161489E-04    1.0114193E-01   -1.0114193E-01
 3.7300    5.6734243E-04    9.9191120E-02   -9.9191120E-02
 3.7400    5.5295930E-04    9.7195518E-02   -9.7195518E-02
 3.7500    5.3882381E-04    9.5218027E-02   -9.5218027E-02
 3.7600    5.2524644E-04    9.3314402E-02   -9.3314402E-02
 3.7700    5.1235826E-04    9.1509526E-02   -9.1509526E-02
 3.7800    5.0011165E-04    8.9796713E-02   -8.9796713E-02
 3.7900    4.8836947E-04    8.8152938E-02   -8.8152938E-02
 3.8000    4.7699079E-04    8.6553981E-02   -8.6553981E-02
 3.8100    4.6586593E-04    8.4980790E-02   -8.4980790E-02
 3.8200    4.5492006E-04    8.3420287E-02   -8.3420287E-02
 3.8300    4.4412276E-04    8.1867296E-02   -8.1867296E-02
 3.8400    4.3350594E-04    8.0328077E-02   -8.0328077E-02
 3.8500    4.2315726E-04    7.8819399E-02   -7.8819399E-02
 3.8600    4.1316580E-04    7.7358643E-02   -7.7358643E-02
 3.8700    4.0354433E-04    7.5949172E-02   -7.5949172E-02
 3.8800    3.9418808E-04    7.4572174E-02   -7.4572174E-02
 3.8900    3.8491479E-04    7.3193693E-02   -7.3193693E-02
 3.9000    3.7556978E-04    7.1784342E-02   -7.1784342E-02
 3.9100    3.6612411E-04    7.0338273E-02   -7.0338273E-02
 3.9200    3.5669328E-04    6.8877429E-02   -6.8877429E-02
 3.9300    3.4746634E-04    6.7438470E-02   -6.7438470E-02
 3.9400    3.3860450E-04    6.6053378E-02   -6.6053378E-02
 3.9500    3.3018332E-04    6.4737987E-02   -6.4737987E-02
 3.9600    3.2220275E-04    6.3493531E-02   -6.3493531E-02
 3.9700    3.1462991E-04    6.2314754E-02   -6.2314754E-02
 3.9800    3.0742628E-04    6.1195150E-02   -6.1195150E-02
 3.9900    3.0054522E-04    6.0126438E-02   -6.0126438E-02
 4.0000    2.9392380E-04    5.9096887E-02   -5.9096887E-02
 4.0100    2.8749336E-04    5.8093351E-02   -5.8093351E-02
 4.0200    2.8120089E-04    5.7105595E-02   -5.7105595E-02
