# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 3.6500    1.1017465E-04    1.8444941E-02   -1.8444941E-02
 3.6600    1.0666879E-04    1.7955992E-02   -1.7955992E-02
 3.6700    1.0327334E-04    1.7479548E-02   -1.7479548E-02
 3.6800    9.9985119E-05    1.7015349E-02   -1.7015349E-02
 3.6900    9.6801428E-05    1.6563204E-02   -1.6563204E-02
 3.7000    9.3720128E-05    1.6123012E-02   -1.6123012E-02
 3.7100    9.0739411E-05    1.5694722E-02   -1.5694722E-02
 3.7200    8.7857249E-05    1.5278241E-02   -1.5278241E-02
 3.7300    8.5070813E-05    1.4873326E-02   -1.4873326E-02
 3.7400    8.2376335E-05    1.4479566E-02   -1.4479566E-02
 3.7500    7.9769571E-05    1.4096447E-02   -1.4096447E-02
 3.7600    7.7246550E-05    1.3723492E-02   -1.3723492E-02
 3.7700    7.4804106E-05    1.3360355E-02   -1.3360355E-02
 3.7800    7.2439872E-05    1.3006820E-02   -1.3006820E-02
 3.7900    7.0151889E-05    1.2662739E-02   -1.2662739E-02
 3.8000    6.7938164E-05    1.2327950E-02   -1.2327950E-02
 3.8100    6.5796463E-05    1.2002242E-02   -1.2002242E-02
 3.8200    6.3724355E-05    1.1685358E-02   -1.1685358E-02
 3.8300    6.1719356E-05    1.1377027E-02   -1.1377027E-02
 3.8400    5.9779026E-05    1.1076974E-02   -1.1076974E-02
 3.8500    5.7900972E-05    1.0784926E-02   -1.0784926E-02
 3.8600    5.6082845E-05    1.0500609E-02   -1.0500609E-02
 3.8700    5.4322408E-05    1.0223764E-02   -1.0223764E-02
 3.8800    5.2617644E-05    9.9541623E-03   -9.9541623E-03
 3.8900    5.0966802E-05    9.6916216E-03   -9.6916216E-03
 3.9000    4.9368303E-05    9.4359858E-03   -9.4359858E-03
 3.9100    4.7820552E-05    9.1870898E-03   -9.1870898E-03
 3.9200    4.6321791E-05    8.9447322E-03   -8.9447322E-03
